2.720505959040504795e-03 9.631150720169662227e-01 1.330330068176027680e+01
2.760294461481444146e-03 9.628462722092114845e-01 1.320521030473861401e+01
2.800664886899335675e-03 9.625755127196364835e-01 1.310782904142888583e+01
2.841625746153601112e-03 9.623027792731176921e-01 1.301115176976730936e+01
2.883185674578439030e-03 9.620280574474852076e-01 1.291517338953906346e+01
2.925353433803313044e-03 9.617513327389642930e-01 1.281988884582335686e+01
2.968137913600058485e-03 9.614725905147791796e-01 1.272529311242141148e+01
3.011548133757036873e-03 9.611918160369781194e-01 1.263138120032260758e+01
3.055593245980672140e-03 9.609089945046331849e-01 1.253814817145678262e+01
3.100282535824793601e-03 9.606241109236703934e-01 1.244558909563727411e+01
3.145625424648228891e-03 9.603371502842833474e-01 1.235369910894519307e+01
3.191631471600998166e-03 9.600480974019075520e-01 1.226247336171786628e+01
3.238310375639555806e-03 9.597569369904218606e-01 1.217190704263543921e+01
